id,email,introduction,name,profilepic,tutions
music,shiva1@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Shiv1,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Music"",""timeFrom"":""20:00"",""timeTo"":""21:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""music""}]"
music,shiva@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Shive,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Music"",""timeFrom"":""20:00"",""timeTo"":""21:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""music""}]"
music,swami@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Swami,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Music"",""timeFrom"":""20:00"",""timeTo"":""21:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""music""}]"
music,vinay@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Vinay,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Music"",""timeFrom"":""20:00"",""timeTo"":""21:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""music""}]"
icse_class_2,maheshpasaladu.uiux@gmail.com,Hey this is Mahesh Pasaladi....,Pasaladi Mahesh,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753883726408-profile_1753883726377.jpg,"[{""class"":""Class 2"",""subject"":""Hindi"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Thursday"",""classId"":""icse_class_2""}]"
cbse_class_10,kiran@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Kiran,https://randomuser.me/api/portraits/men/43.jpg,"[{""class"":""Class 10"",""subject"":""Maths"",""board"":""CBSE"",""timeFrom"":""18:00"",""timeTo"":""19:00"",""charge"":"""",""day"":""Wednesday"",""classId"":""cbse_class_10""}]"
cbse_class_10,pavan@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",pavan,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 10"",""subject"":""Maths"",""board"":""CBSE"",""timeFrom"":""18:00"",""timeTo"":""19:00"",""charge"":"""",""day"":""Wednesday"",""classId"":""cbse_class_10""}]"
cbse_class_10,praveen@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",praveen,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 10"",""subject"":""Maths"",""board"":""CBSE"",""timeFrom"":""18:00"",""timeTo"":""19:00"",""charge"":"""",""day"":""Wednesday"",""classId"":""cbse_class_10""}]"
workout,davidr@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",David R,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""skill"":""Workout"",""timeFrom"":""20:00"",""timeTo"":""21:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""workout""}]"
workout,sharmap@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Sharma P,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""skill"":""Workout"",""timeFrom"":""20:00"",""timeTo"":""21:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""workout""}]"
state_class_2,maheshpasaladu.uiux@gmail.com,"Hey this is Mahesh Mahi.I will be teach English,Maths and Science.",Mahesh Mahi,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753943570154-profile_1753943570091.jpg,"[{""class"":""Class 2"",""subject"":""Social Studies"",""board"":""State Board"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":""200/Hr"",""day"":""Thursday"",""classId"":""state_class_2""}]"
state_class_10,maheshpasaladi.uiux@gmail.com,"Hey ,It's Naveen Kumar.I will teach Maths and Physics",Naveen,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753271976879-profile_1753271976841.jpg,"[{""class"":""Class 10"",""subject"":""Science"",""board"":""State Board"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""classId"":""state_class_10""}]"
photography,Srinu@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Srinu,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,david@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",David,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,john@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",john,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,koti@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Koti,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,nihal@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Nihal,https://randomuser.me/api/portraits/men/20.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,raju@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Raju,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,shiva1@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Shiv1,https://randomuser.me/api/portraits/men/20.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,shiva@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Shive,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,swami@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Swami,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
photography,vinay@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Vinay,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""skill"":""Photography"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""photography""}]"
icse_class_12,amjali@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Amjali,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,devi@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Devi,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,gopi@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Gopi,https://randomuser.me/api/portraits/men/20.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,indhu@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Indhu,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,karan@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Karan,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,rahim@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Rahim,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,rajendar@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Rajendar,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":""200/Hr"",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,raju1@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Raju1,https://randomuser.me/api/portraits/men/20.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,ramesh@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Ramesh,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,ramu@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Ramu,https://randomuser.me/api/portraits/men/43.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,revanth@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Revanth,https://randomuser.me/api/portraits/men/43.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":""200/Hr"",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,revanthm@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Revanth M,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":""200/Hr"",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,rupa@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",rupa,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,sanjay@gmail.com,"2018-Present: Science teacher under Assam Board of Secondary Education. 2017: Completed B.Ed. with specialization in science education. 2016: Earned M.Sc. degree with distinction in Physical Sciences. 2019: Received ""Excellence in Teaching"" recognition from district education office. 2020: Led student team to state-level science exhibition finals. 2021: Completed advanced certification in laboratory instruction techniques. 2022: Developed innovative teaching modules adopted by three neighboring schools. 2023: Appointed as science department coordinator. 2024: Published article on regional teaching methodologies in education journal. 2025: Currently mentoring new science teachers while maintaining excellent student pass rates.",Sanjay,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,shyam@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Shyam,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,srinath@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Srinath,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,swathi@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Swathi,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,vennela@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Vennela,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,vinod@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Vinod,https://randomuser.me/api/portraits/men/20.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,vinodk@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",VinodK,https://randomuser.me/api/portraits/men/43.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
icse_class_12,yamuna@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Yamuna,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 12"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_12""}]"
cbse_class_11,rajendar@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Rajendar,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""class"":""Class 11"",""subject"":""Physics"",""board"":""CBSE"",""timeFrom"":""18:00"",""timeTo"":""19:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""classId"":""cbse_class_11""}]"
state_class_1,maheshpasaladu.uiux@gmail.com,Hey this is Mahesh Pasaladi....,Pasaladi Mahesh,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753883726408-profile_1753883726377.jpg,"[{""class"":""Class 1"",""subject"":""Hindi"",""board"":""State Board"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Thursday"",""classId"":""state_class_1""}]"
cbse_class_2,maheshpasaladi.uiux@gmail.com,"Hey ,It's Naveen Kumar.I will teach Maths and Physics",Naveen,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753271976879-profile_1753271976841.jpg,"[{""class"":""Class 2"",""subject"":""Hindi"",""board"":""CBSE"",""timeFrom"":""18:00"",""timeTo"":""19:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""classId"":""cbse_class_2""}]"
icse_class_11,kiran@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Kiran,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 11"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_11""}]"
icse_class_11,pavan@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",pavan,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 11"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_11""}]"
icse_class_11,praveen@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",praveen,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753246533442-profile_1753246533417.jpg,"[{""class"":""Class 11"",""subject"":""English"",""board"":""ICSE"",""timeFrom"":""19:30"",""timeTo"":""20:30"",""charge"":"""",""day"":""Wednesday"",""classId"":""icse_class_11""}]"
cooking,davidr@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",David R,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""skill"":""Cooking"",""timeFrom"":""18:00"",""timeTo"":""19:00"",""charge"":"""",""day"":""Wednesday"",""skillId"":""cooking""}]"
cooking,sharmap@gmail.com,"Hey,I will be teach Subjects like Maths,Physics and some more...",Sharma P,https://tempfiles-caches.s3.ap-south-1.amazonaws.com/profile-images/1753249241725-profile_1753249241700.jpg,"[{""skill"":""Cooking"",""timeFrom"":""21:00"",""timeTo"":""22:00"",""charge"":""200/Hr"",""day"":""Wednesday"",""skillId"":""cooking""}]"
